Sexo,Edad,Provincias,Periodo,Total
Ambos sexos,84 años,Total Nacional,1 de enero de 2018,261958
Ambos sexos,84 años,Total Nacional,1 de julio de 2017,260208
Ambos sexos,84 años,Total Nacional,1 de enero de 2017,259776
Ambos sexos,84 años,Total Nacional,1 de julio de 2016,252830
Ambos sexos,84 años,Total Nacional,1 de enero de 2016,246349
Ambos sexos,84 años,Total Nacional,1 de julio de 2015,246209
Ambos sexos,84 años,Total Nacional,1 de enero de 2015,247903
Ambos sexos,84 años,Total Nacional,1 de julio de 2014,240236
Ambos sexos,84 años,Total Nacional,1 de enero de 2014,233077
Ambos sexos,84 años,Total Nacional,1 de julio de 2013,231269
Ambos sexos,84 años,Total Nacional,1 de enero de 2013,230089
Ambos sexos,84 años,Total Nacional,1 de julio de 2012,221966
Ambos sexos,84 años,Total Nacional,1 de enero de 2012,215288
Ambos sexos,84 años,Total Nacional,1 de julio de 2011,214704
Ambos sexos,84 años,Total Nacional,1 de enero de 2011,215033
Ambos sexos,84 años,Total Nacional,1 de julio de 2010,209151
Ambos sexos,84 años,Total Nacional,1 de enero de 2010,203775
Ambos sexos,84 años,Total Nacional,1 de julio de 2009,201117
Ambos sexos,84 años,Total Nacional,1 de enero de 2009,199251
Ambos sexos,84 años,Total Nacional,1 de julio de 2008,195515
Ambos sexos,84 años,Total Nacional,1 de enero de 2008,192363
Ambos sexos,84 años,Total Nacional,1 de julio de 2007,190676
Ambos sexos,84 años,Total Nacional,1 de enero de 2007,189883
Ambos sexos,84 años,Total Nacional,1 de julio de 2006,182396
Ambos sexos,84 años,Total Nacional,1 de enero de 2006,174766
Ambos sexos,84 años,Total Nacional,1 de julio de 2005,168780
Ambos sexos,84 años,Total Nacional,1 de enero de 2005,164369
Ambos sexos,84 años,Total Nacional,1 de julio de 2004,153001
Ambos sexos,84 años,Total Nacional,1 de enero de 2004,141463
Ambos sexos,84 años,Total Nacional,1 de julio de 2003,141346
Ambos sexos,84 años,Total Nacional,1 de enero de 2003,141352
Ambos sexos,84 años,Total Nacional,1 de julio de 2002,137853
Ambos sexos,84 años,Total Nacional,1 de enero de 2002,135132
Ambos sexos,84 años,Total Nacional,1 de julio de 2001,133443
Ambos sexos,84 años,Total Nacional,1 de enero de 2001,132181
Ambos sexos,84 años,Total Nacional,1 de julio de 2000,132193
Ambos sexos,84 años,Total Nacional,1 de enero de 2000,133382
Ambos sexos,84 años,Total Nacional,1 de julio de 1999,133309
Ambos sexos,84 años,Total Nacional,1 de enero de 1999,134269
Ambos sexos,84 años,Total Nacional,1 de julio de 1998,132966
Ambos sexos,84 años,Total Nacional,1 de enero de 1998,132120
Ambos sexos,84 años,Total Nacional,1 de julio de 1997,131769
Ambos sexos,84 años,Total Nacional,1 de enero de 1997,132367
Ambos sexos,84 años,Total Nacional,1 de julio de 1996,129202
Ambos sexos,84 años,Total Nacional,1 de enero de 1996,126412
Ambos sexos,84 años,Total Nacional,1 de julio de 1995,126331
Ambos sexos,84 años,Total Nacional,1 de enero de 1995,126837
Ambos sexos,84 años,Total Nacional,1 de julio de 1994,122889
Ambos sexos,84 años,Total Nacional,1 de enero de 1994,119012
Ambos sexos,84 años,Total Nacional,1 de julio de 1993,117033
Ambos sexos,84 años,Total Nacional,1 de enero de 1993,115682
Ambos sexos,84 años,Total Nacional,1 de julio de 1992,112521
Ambos sexos,84 años,Total Nacional,1 de enero de 1992,109793
Ambos sexos,84 años,Total Nacional,1 de julio de 1991,107589
Ambos sexos,84 años,Total Nacional,1 de enero de 1991,105819
Ambos sexos,84 años,Total Nacional,1 de julio de 1990,105246
Ambos sexos,84 años,Total Nacional,1 de enero de 1990,105359
Ambos sexos,84 años,Total Nacional,1 de julio de 1989,101601
Ambos sexos,84 años,Total Nacional,1 de enero de 1989,98188
Ambos sexos,84 años,Total Nacional,1 de julio de 1988,97534
Ambos sexos,84 años,Total Nacional,1 de enero de 1988,97018
Ambos sexos,84 años,Total Nacional,1 de julio de 1987,95351
Ambos sexos,84 años,Total Nacional,1 de enero de 1987,93793
Ambos sexos,84 años,Total Nacional,1 de julio de 1986,89580
Ambos sexos,84 años,Total Nacional,1 de enero de 1986,85845
Ambos sexos,84 años,Total Nacional,1 de julio de 1985,88551
Ambos sexos,84 años,Total Nacional,1 de enero de 1985,92234
Ambos sexos,84 años,Total Nacional,1 de julio de 1984,80714
Ambos sexos,84 años,Total Nacional,1 de enero de 1984,68675
Ambos sexos,84 años,Total Nacional,1 de julio de 1983,68938
Ambos sexos,84 años,Total Nacional,1 de enero de 1983,70256
Ambos sexos,84 años,Total Nacional,1 de julio de 1982,68016
Ambos sexos,84 años,Total Nacional,1 de enero de 1982,65520
Ambos sexos,84 años,Total Nacional,1 de julio de 1981,66250
Ambos sexos,84 años,Total Nacional,1 de enero de 1981,68292
Ambos sexos,85 años,Total Nacional,1 de julio de 2022,232753
Ambos sexos,85 años,Total Nacional,1 de enero de 2022,245123
Ambos sexos,85 años,Total Nacional,1 de julio de 2021,241104
Ambos sexos,85 años,Total Nacional,1 de enero de 2021,237735
Ambos sexos,85 años,Total Nacional,1 de julio de 2020,237657
Ambos sexos,85 años,Total Nacional,1 de enero de 2020,239262
Ambos sexos,85 años,Total Nacional,1 de julio de 2019,241006
Ambos sexos,85 años,Total Nacional,1 de enero de 2019,244281
Ambos sexos,85 años,Total Nacional,1 de julio de 2018,242263
Ambos sexos,85 años,Total Nacional,1 de enero de 2018,242000
Ambos sexos,85 años,Total Nacional,1 de julio de 2017,235272
Ambos sexos,85 años,Total Nacional,1 de enero de 2017,229573
Ambos sexos,85 años,Total Nacional,1 de julio de 2016,229412
Ambos sexos,85 años,Total Nacional,1 de enero de 2016,230069
Ambos sexos,85 años,Total Nacional,1 de julio de 2015,222923
Ambos sexos,85 años,Total Nacional,1 de enero de 2015,217094
Ambos sexos,85 años,Total Nacional,1 de julio de 2014,215041
Ambos sexos,85 años,Total Nacional,1 de enero de 2014,213940
Ambos sexos,85 años,Total Nacional,1 de julio de 2013,206431
Ambos sexos,85 años,Total Nacional,1 de enero de 2013,199081
Ambos sexos,85 años,Total Nacional,1 de julio de 2012,198154
Ambos sexos,85 años,Total Nacional,1 de enero de 2012,199246
Ambos sexos,85 años,Total Nacional,1 de julio de 2011,193970
Ambos sexos,85 años,Total Nacional,1 de enero de 2011,188873
Ambos sexos,85 años,Total Nacional,1 de julio de 2010,186398
Ambos sexos,85 años,Total Nacional,1 de enero de 2010,184418
Ambos sexos,85 años,Total Nacional,1 de julio de 2009,180500
Ambos sexos,85 años,Total Nacional,1 de enero de 2009,177486
Ambos sexos,85 años,Total Nacional,1 de julio de 2008,175650
Ambos sexos,85 años,Total Nacional,1 de enero de 2008,174642
Ambos sexos,85 años,Total Nacional,1 de julio de 2007,167770
Ambos sexos,85 años,Total Nacional,1 de enero de 2007,161107
Ambos sexos,85 años,Total Nacional,1 de julio de 2006,155624
Ambos sexos,85 años,Total Nacional,1 de enero de 2006,150379
Ambos sexos,85 años,Total Nacional,1 de julio de 2005,139599
Ambos sexos,85 años,Total Nacional,1 de enero de 2005,129681
Ambos sexos,85 años,Total Nacional,1 de julio de 2004,128923
Ambos sexos,85 años,Total Nacional,1 de enero de 2004,128818
Ambos sexos,85 años,Total Nacional,1 de julio de 2003,126118
Ambos sexos,85 años,Total Nacional,1 de enero de 2003,123533
Ambos sexos,85 años,Total Nacional,1 de julio de 2002,121382
Ambos sexos,85 años,Total Nacional,1 de enero de 2002,120321
Ambos sexos,85 años,Total Nacional,1 de julio de 2001,120393
Ambos sexos,85 años,Total Nacional,1 de enero de 2001,120989
Ambos sexos,85 años,Total Nacional,1 de julio de 2000,120529
Ambos sexos,85 años,Total Nacional,1 de enero de 2000,121109
Ambos sexos,85 años,Total Nacional,1 de julio de 1999,119811
Ambos sexos,85 años,Total Nacional,1 de enero de 1999,119556
Ambos sexos,85 años,Total Nacional,1 de julio de 1998,119222
Ambos sexos,85 años,Total Nacional,1 de enero de 1998,119750
Ambos sexos,85 años,Total Nacional,1 de julio de 1997,116681
Ambos sexos,85 años,Total Nacional,1 de enero de 1997,114099
Ambos sexos,85 años,Total Nacional,1 de julio de 1996,114085
Ambos sexos,85 años,Total Nacional,1 de enero de 1996,114396
Ambos sexos,85 años,Total Nacional,1 de julio de 1995,110934
Ambos sexos,85 años,Total Nacional,1 de enero de 1995,107361
Ambos sexos,85 años,Total Nacional,1 de julio de 1994,105587
Ambos sexos,85 años,Total Nacional,1 de enero de 1994,104102
Ambos sexos,85 años,Total Nacional,1 de julio de 1993,101226
Ambos sexos,85 años,Total Nacional,1 de enero de 1993,98832
Ambos sexos,85 años,Total Nacional,1 de julio de 1992,96531
Ambos sexos,85 años,Total Nacional,1 de enero de 1992,94715
Ambos sexos,85 años,Total Nacional,1 de julio de 1991,93736
Ambos sexos,85 años,Total Nacional,1 de enero de 1991,93498
Ambos sexos,85 años,Total Nacional,1 de julio de 1990,90514
Ambos sexos,85 años,Total Nacional,1 de enero de 1990,87359
Ambos sexos,85 años,Total Nacional,1 de julio de 1989,86580
Ambos sexos,85 años,Total Nacional,1 de enero de 1989,86270
Ambos sexos,85 años,Total Nacional,1 de julio de 1988,85039
Ambos sexos,85 años,Total Nacional,1 de enero de 1988,83806
Ambos sexos,85 años,Total Nacional,1 de julio de 1987,80060
Ambos sexos,85 años,Total Nacional,1 de enero de 1987,76309
Ambos sexos,85 años,Total Nacional,1 de julio de 1986,78182
Ambos sexos,85 años,Total Nacional,1 de enero de 1986,81353
Ambos sexos,85 años,Total Nacional,1 de julio de 1985,71370
Ambos sexos,85 años,Total Nacional,1 de enero de 1985,60601
Ambos sexos,85 años,Total Nacional,1 de julio de 1984,60871
Ambos sexos,85 años,Total Nacional,1 de enero de 1984,61728
Ambos sexos,85 años,Total Nacional,1 de julio de 1983,59382
Ambos sexos,85 años,Total Nacional,1 de enero de 1983,57871
Ambos sexos,85 años,Total Nacional,1 de julio de 1982,58740
Ambos sexos,85 años,Total Nacional,1 de enero de 1982,59715
Ambos sexos,85 años,Total Nacional,1 de julio de 1981,57260
Ambos sexos,85 años,Total Nacional,1 de enero de 1981,55685
Ambos sexos,86 años,Total Nacional,1 de julio de 2022,223093
Ambos sexos,86 años,Total Nacional,1 de enero de 2022,219783
Ambos sexos,86 años,Total Nacional,1 de julio de 2021,218850
Ambos sexos,86 años,Total Nacional,1 de enero de 2021,218812
Ambos sexos,86 años,Total Nacional,1 de julio de 2020,221513
Ambos sexos,86 años,Total Nacional,1 de enero de 2020,226520
Ambos sexos,86 años,Total Nacional,1 de julio de 2019,224428
Ambos sexos,86 años,Total Nacional,1 de enero de 2019,223606
Ambos sexos,86 años,Total Nacional,1 de julio de 2018,216827
Ambos sexos,86 años,Total Nacional,1 de enero de 2018,211526
Ambos sexos,86 años,Total Nacional,1 de julio de 2017,211313
Ambos sexos,86 años,Total Nacional,1 de enero de 2017,212292
Ambos sexos,86 años,Total Nacional,1 de julio de 2016,205868
Ambos sexos,86 años,Total Nacional,1 de enero de 2016,199478
Ambos sexos,86 años,Total Nacional,1 de julio de 2015,197287
Ambos sexos,86 años,Total Nacional,1 de enero de 2015,197119
Ambos sexos,86 años,Total Nacional,1 de julio de 2014,190051
Ambos sexos,86 años,Total Nacional,1 de enero de 2014,183221
Ambos sexos,86 años,Total Nacional,1 de julio de 2013,182354
Ambos sexos,86 años,Total Nacional,1 de enero de 2013,182302
Ambos sexos,86 años,Total Nacional,1 de julio de 2012,177137
Ambos sexos,86 años,Total Nacional,1 de enero de 2012,173569
Ambos sexos,86 años,Total Nacional,1 de julio de 2011,171131
Ambos sexos,86 años,Total Nacional,1 de enero de 2011,169267
Ambos sexos,86 años,Total Nacional,1 de julio de 2010,165757
Ambos sexos,86 años,Total Nacional,1 de enero de 2010,162464
Ambos sexos,86 años,Total Nacional,1 de julio de 2009,160217
Ambos sexos,86 años,Total Nacional,1 de enero de 2009,159163
Ambos sexos,86 años,Total Nacional,1 de julio de 2008,152759
Ambos sexos,86 años,Total Nacional,1 de enero de 2008,146423
Ambos sexos,86 años,Total Nacional,1 de julio de 2007,141722
Ambos sexos,86 años,Total Nacional,1 de enero de 2007,137087
Ambos sexos,86 años,Total Nacional,1 de julio de 2006,127407
Ambos sexos,86 años,Total Nacional,1 de enero de 2006,117295
Ambos sexos,86 años,Total Nacional,1 de julio de 2005,116098
Ambos sexos,86 años,Total Nacional,1 de enero de 2005,116664
Ambos sexos,86 años,Total Nacional,1 de julio de 2004,113679
Ambos sexos,86 años,Total Nacional,1 de enero de 2004,111013
Ambos sexos,86 años,Total Nacional,1 de julio de 2003,109803
Ambos sexos,86 años,Total Nacional,1 de enero de 2003,108599
Ambos sexos,86 años,Total Nacional,1 de julio de 2002,108116
Ambos sexos,86 años,Total Nacional,1 de enero de 2002,108724
Ambos sexos,86 años,Total Nacional,1 de julio de 2001,108556
Ambos sexos,86 años,Total Nacional,1 de enero de 2001,108642
Ambos sexos,86 años,Total Nacional,1 de julio de 2000,107042
Ambos sexos,86 años,Total Nacional,1 de enero de 2000,106478
Ambos sexos,86 años,Total Nacional,1 de julio de 1999,105983
Ambos sexos,86 años,Total Nacional,1 de enero de 1999,106841
Ambos sexos,86 años,Total Nacional,1 de julio de 1998,104193
Ambos sexos,86 años,Total Nacional,1 de enero de 1998,101888
Ambos sexos,86 años,Total Nacional,1 de julio de 1997,101714
Ambos sexos,86 años,Total Nacional,1 de enero de 1997,102281
Ambos sexos,86 años,Total Nacional,1 de julio de 1996,98900
Ambos sexos,86 años,Total Nacional,1 de enero de 1996,95712
Ambos sexos,86 años,Total Nacional,1 de julio de 1995,94095
Ambos sexos,86 años,Total Nacional,1 de enero de 1995,92799
Ambos sexos,86 años,Total Nacional,1 de julio de 1994,90288
Ambos sexos,86 años,Total Nacional,1 de enero de 1994,87706
Ambos sexos,86 años,Total Nacional,1 de julio de 1993,85775
Ambos sexos,86 años,Total Nacional,1 de enero de 1993,84153
Ambos sexos,86 años,Total Nacional,1 de julio de 1992,83018
Ambos sexos,86 años,Total Nacional,1 de enero de 1992,82483
Ambos sexos,86 años,Total Nacional,1 de julio de 1991,79500
Ambos sexos,86 años,Total Nacional,1 de enero de 1991,76876
Ambos sexos,86 años,Total Nacional,1 de julio de 1990,76106
Ambos sexos,86 años,Total Nacional,1 de enero de 1990,75862
Ambos sexos,86 años,Total Nacional,1 de julio de 1989,74785
Ambos sexos,86 años,Total Nacional,1 de enero de 1989,73857
Ambos sexos,86 años,Total Nacional,1 de julio de 1988,70563
Ambos sexos,86 años,Total Nacional,1 de enero de 1988,67209
Ambos sexos,86 años,Total Nacional,1 de julio de 1987,68855
Ambos sexos,86 años,Total Nacional,1 de enero de 1987,71186
Ambos sexos,86 años,Total Nacional,1 de julio de 1986,62081
Ambos sexos,86 años,Total Nacional,1 de enero de 1986,52575
Ambos sexos,86 años,Total Nacional,1 de julio de 1985,52913
Ambos sexos,86 años,Total Nacional,1 de enero de 1985,53909
Ambos sexos,86 años,Total Nacional,1 de julio de 1984,51872
Ambos sexos,86 años,Total Nacional,1 de enero de 1984,50026
Ambos sexos,86 años,Total Nacional,1 de julio de 1983,50567
Ambos sexos,86 años,Total Nacional,1 de enero de 1983,52178
Ambos sexos,86 años,Total Nacional,1 de julio de 1982,50099
Ambos sexos,86 años,Total Nacional,1 de enero de 1982,47893
Ambos sexos,86 años,Total Nacional,1 de julio de 1981,46068
Ambos sexos,86 años,Total Nacional,1 de enero de 1981,44816
Ambos sexos,87 años,Total Nacional,1 de julio de 2022,200088
Ambos sexos,87 años,Total Nacional,1 de enero de 2022,199905
Ambos sexos,87 años,Total Nacional,1 de julio de 2021,201594
Ambos sexos,87 años,Total Nacional,1 de enero de 2021,204490
Ambos sexos,87 años,Total Nacional,1 de julio de 2020,203782
Ambos sexos,87 años,Total Nacional,1 de enero de 2020,205060
Ambos sexos,87 años,Total Nacional,1 de julio de 2019,198552
Ambos sexos,87 años,Total Nacional,1 de enero de 2019,192936
Ambos sexos,87 años,Total Nacional,1 de julio de 2018,192401
Ambos sexos,87 años,Total Nacional,1 de enero de 2018,193577
Ambos sexos,87 años,Total Nacional,1 de julio de 2017,187419
Ambos sexos,87 años,Total Nacional,1 de enero de 2017,182272
Ambos sexos,87 años,Total Nacional,1 de julio de 2016,180189
Ambos sexos,87 años,Total Nacional,1 de enero de 2016,178766
Ambos sexos,87 años,Total Nacional,1 de julio de 2015,172285
Ambos sexos,87 años,Total Nacional,1 de enero de 2015,167036
Ambos sexos,87 años,Total Nacional,1 de julio de 2014,166017
Ambos sexos,87 años,Total Nacional,1 de enero de 2014,165932
Ambos sexos,87 años,Total Nacional,1 de julio de 2013,161065
Ambos sexos,87 años,Total Nacional,1 de enero de 2013,156833
Ambos sexos,87 años,Total Nacional,1 de julio de 2012,154420
Ambos sexos,87 años,Total Nacional,1 de enero de 2012,153678
Ambos sexos,87 años,Total Nacional,1 de julio de 2011,150619
Ambos sexos,87 años,Total Nacional,1 de enero de 2011,147748
Ambos sexos,87 años,Total Nacional,1 de julio de 2010,145479
Ambos sexos,87 años,Total Nacional,1 de enero de 2010,143846
Ambos sexos,87 años,Total Nacional,1 de julio de 2009,137748
Ambos sexos,87 años,Total Nacional,1 de enero de 2009,131949
Ambos sexos,87 años,Total Nacional,1 de julio de 2008,127532
Ambos sexos,87 años,Total Nacional,1 de enero de 2008,123308
Ambos sexos,87 años,Total Nacional,1 de julio de 2007,114589
Ambos sexos,87 años,Total Nacional,1 de enero de 2007,105626
Ambos sexos,87 años,Total Nacional,1 de julio de 2006,104681
Ambos sexos,87 años,Total Nacional,1 de enero de 2006,104088
Ambos sexos,87 años,Total Nacional,1 de julio de 2005,100892
Ambos sexos,87 años,Total Nacional,1 de enero de 2005,99258
Ambos sexos,87 años,Total Nacional,1 de julio de 2004,97624
Ambos sexos,87 años,Total Nacional,1 de enero de 2004,96308
Ambos sexos,87 años,Total Nacional,1 de julio de 2003,96504
Ambos sexos,87 años,Total Nacional,1 de enero de 2003,96827
Ambos sexos,87 años,Total Nacional,1 de julio de 2002,96077
Ambos sexos,87 años,Total Nacional,1 de enero de 2002,96409
Ambos sexos,87 años,Total Nacional,1 de julio de 2001,95129
Ambos sexos,87 años,Total Nacional,1 de enero de 2001,93963
Ambos sexos,87 años,Total Nacional,1 de julio de 2000,93379
Ambos sexos,87 años,Total Nacional,1 de enero de 2000,93606
Ambos sexos,87 años,Total Nacional,1 de julio de 1999,91213
Ambos sexos,87 años,Total Nacional,1 de enero de 1999,89672
Ambos sexos,87 años,Total Nacional,1 de julio de 1998,89634
